StockCode,revenue_total,cumulative_share,sku_rank
20726,18188.480000000014,0.312231411914586,95
20914,18089.349999999977,0.31411986160267297,96
15036,18064.16,0.31600568156400677,97
82486,17881.320000000014,0.3178724138223015,98
22382,17850.010000000013,0.319735877452385,99
22693,17837.450000000004,0.32159802987294006,100
22865,17651.979999999985,0.32344082002986213,101
21485,17609.53,0.3252791785908861,102
22328,17438.869999999988,0.3270997209880474,103
71477,17214.940000000002,0.32889688606437334,104
22384,17198.99000000001,0.33069238602987305,105
22698,17164.259999999962,0.3324842603339937,106
22077,17149.270000000004,0.3342745697471246,107
21754,16931.320000000003,0.3360421261254854,108
82583,16913.6,0.3378078326126963,109
22385,16866.720000000016,0.3395686450312217,110
23240,16830.819999999985,0.3413257096454421,111
22492,16810.420000000016,0.34308064458813553,112
20719,16672.35000000001,0.3448211656216264,113
22993,16422.230000000007,0.34653557521186557,114
22835,16375.410000000007,0.348245096997159,115
22624,16360.010000000006,0.3499530110892408,116
84978,16270.939999999999,0.35165162665961136,117
23301,16188.150000000007,0.35334159931303477,118
84029G,16106.039999999995,0.3550230000385621,119
84997B,15918.470000000001,0.3566848192695639,120
85152,15848.109999999993,0.3583392932217108,121
21232,15820.550000000007,0.359990890029383,122
23313,15768.959999999997,0.36163710106479646,123
22379,15514.340000000018,0.36325673087647437,124
15056BL,15176.339999999998,0.3648410749540284,125
84078A,15115.049999999996,0.36641902062139176,126
22084,15002.020000000011,0.3679851664469562,127
84997C,14478.279999999999,0.3694966360879349,128
22900,14423.330000000007,0.37100236918722684,129
48184,14276.300000000007,0.3724927529921749,130
22866,14201.519999999995,0.3739753300894372,131
22507,14159.399999999996,0.3754535100413701,132
21930,14024.920000000011,0.376917650864531,133
82483,13999.37000000001,0.3783791243785,134
22083,13994.339999999993,0.37984007278228366,135
22867,13967.38999999999,0.3812982077229471,136
23200,13953.650000000009,0.38275490826719966,137
22625,13943.650000000005,0.3842105648548213,138
22622,13779.960000000003,0.38564913291635206,139
22847,13677.539999999999,0.38707700877406936,140
23077,13645.77,0.38850156798157026,141
84077,13587.930000000017,0.3899200889439182,142
22551,13567.46000000001,0.3913364729270427,143
21524,13563.510000000004,0.392752444547298,144
22752,13501.470000000003,0.39416193946061534,145
23343,13473.270000000008,0.39556849041623354,146
23356,13441.419999999993,0.39697171636998235,147
22941,13383.670000000006,0.39836891347418785,148
22554,13296.92000000001,0.39975705425462044,149
22558,13279.460000000006,0.4011433722867755,150
23328,13254.850000000004,0.40252712114166195,151
23108,12985.419999999998,0.40388274267304247,152
22171,12869.760000000006,0.40522628980203024,153
22499,12768.449999999993,0.4065592606063905,154
82600,12761.980000000001,0.4078915559708106,155
22113,12701.079999999998,0.4092174936393486,156
23207,12700.600000000006,0.4105433811979684,157
20750,12595.230000000005,0.4118582685855685,158
20749,12550.570000000007,0.4131684936628551,159
21755,12548.909999999996,0.41447854544334095,160
22607,12534.469999999994,0.41578708975045187,161
20723,12489.690000000006,0.41709095921976963,162
22188,12483.220000000003,0.41839415324914725,163
21790,12443.710000000001,0.4196932226058762,164
22427,12427.159999999996,0.4209905642143811,165
22776,12225.730000000003,0.42226687740447005,166
21977,12189.469999999987,0.42353940520781547,167
48188,12074.920000000002,0.4247999744879541,168
22424,12041.230000000003,0.4260570266782033,169
23174,12005.53,0.4273103519432802,170
47590B,11947.819999999996,0.4285576525346403,171
22158,11873.129999999997,0.4297971558139243,172
21430,11784.420000000007,0.43102739815393576,173
22193,11689.620000000003,0.43224774378508646,174
22087,11669.429999999991,0.4334659816677994,175
23300,11584.090000000007,0.4346753104246244,176
22692,11531.710000000006,0.43587917093661677,177
21936,11513.989999999993,0.4370811815574593,178
21108,11477.86,0.4382794203629944,179
21217,11442.839999999998,0.4394740032324081,180
22568,11411.32,0.44066529555052136,181
23581,11388.269999999986,0.44185418154860034,182
21216,11329.059999999994,0.44303688627946786,183
21080,11304.91,0.4442170698550718,184
22730,11284.65,0.44539513837454164,185
22041,11260.810000000003,0.4465707181014034,186
21481,11226.769999999995,0.4477427441998936,187
22356,11218.760000000004,0.4489139340891225,188
22149,11215.57999999999,0.4500847920001428,189
22605,11179.210000000001,0.4512518530408966,190
22662,11062.530000000008,0.45240673319568125,191
B,11062.06,0.4535615642845043,192
20971,11059.330000000002,0.454716110373167,193
22413,11051.69,0.4558698588789638,194
21340,11040.07,0.45702239430715547,195
20711,10974.310000000014,0.4581680646765424,196
85014B,10970.05,0.45931329032040463,197
22988,10805.530000000002,0.46044134078977556,198
71459,10753.009999999991,0.4615639083989211,199
22617,10602.899999999992,0.4626708051750804,200
85048,10602.660000000007,0.46377767689628063,201
22734,10534.900000000003,0.46487747476735003,202
21791,10490.650000000003,0.4659726531303277,203
84755,10473.400000000009,0.46706603066811714,204
21891,10466.680000000004,0.46815870666705056,205
22570,10395.120000000003,0.4692439121123334,206
23208,10388.160000000009,0.47032839096380114,207
47590A,10387.849999999993,0.4714128374526131,208
21914,10298.560000000003,0.4724879624526681,209
22846,10259.920000000002,0.4735590536043014,210
84947,10258.980000000003,0.4746300466240114,211
22970,10191.150000000001,0.4756939584858942,212
22169,10096.710000000003,0.4767480112213548,213
23170,10070.750000000007,0.4777993538454017,214
23582,10010.770000000008,0.4788444348175765,215
22633,10002.720000000005,0.4798886754046634,216
22621,9992.199999999995,0.4809318177493747,217
48173C,9984.159999999998,0.4819741207529548,218
20679,9967.87,0.48301472315118316,219
22556,9961.210000000001,0.4840546302742953,220
21218,9951.239999999996,0.48509349657264655,221
23076,9930.76,0.48613022484781765,222
22690,9911.299999999996,0.48716492158338504,223
22619,9906.290000000003,0.48819909529668043,224
23171,9905.740000000002,0.4892332115923611,225
84997A,9883.929999999997,0.4902650510186298,226
22555,9828.629999999997,0.4912911173647297,227
22791,9771.130000000003,0.49231118096020204,228
21559,9712.880000000003,0.49332516350829947,229
22654,9705.6,0.49433838605596964,230
22766,9687.239999999994,0.4953496918992655,231
22560,9601.260000000002,0.496352021803449,232
22144,9588.780000000004,0.49735304884975723,233
21314,9541.430000000008,0.4983491327614181,234
22569,9474.95,0.499338276449397,235
22844,9459.020000000004,0.5003257571144628,236
35970,9425.360000000011,0.5013097238215092,237
21174,9413.820000000009,0.5022924858026034,238
22952,9384.319999999994,0.5032721681116366,239
84375,9376.85,0.5042510705850666,240
85150,9376.23,0.5052299083331854,241
23175,9374.650000000001,0.5062085811361564,242
22561,9344.820000000005,0.5071841398164977,243
22191,9317.450000000003,0.5081568411875401,244
22978,9296.12,0.5091273157990889,245
22749,9264.91,0.5100945322219926,246
22456,9227.67,0.511057860950403,247
22966,9205.900000000001,0.512018916985228,248
22992,9186.440000000006,0.5129779414804492,249
20972,9129.310000000001,0.5139310018514381,250
84991,9088.019999999999,0.5148797517254982,251
23080,9068.120000000003,0.5158264241258628,252
48116,9064.480000000005,0.5167727165260139,253
23319,9021.869999999999,0.5177145606269606,254
22771,9012.940000000002,0.5186554724746361,255
22759,9004.339999999998,0.5195954865196087,256
22729,8964.310000000001,0.5205313216061881,257
23439,8941.61,0.5214647869112154,258
22632,8936.279999999999,0.5223976957873585,259
22989,8934.27,0.5233303948282186,260
21889,8829.79,0.5242521866101995,261
82582,8823.09,0.5251732789412376,262
23318,8798.68,0.5260918229741396,263
21155,8790.799999999997,0.5270095443692165,264
23322,8755.559999999992,0.5279235868611262,265
84945,8657.170000000004,0.5288273578637447,266
22947,8641.319999999996,0.5297294741951032,267
22652,8595.57,0.5306268144248755,268
23534,8573.200000000008,0.5315218193236644,269
22273,8503.689999999993,0.5324095676799121,270
22795,8499.55,0.5332968838381146,271
23493,8498.279999999997,0.534184067413825,272
23078,8493.34,0.5350707352749596,273
23082,8474.35,0.5359554206624523,274
23535,8464.040000000005,0.5368390297306584,275
84378,8450.900000000005,0.5377212670398517,276
23321,8408.920000000006,0.5385991218191085,277
21213,8392.039999999997,0.5394752143995724,278
21484,8387.919999999998,0.5403508768699042,279
23256,8337.369999999995,0.5412212621394671,280
71053,8302.05,0.5420879601542096,281
21210,8200.540000000006,0.5429440609651921,282
72741,8188.749999999999,0.5437989309513067,283
22838,8093.510000000001,0.5446438582944687,284
84380,8062.710000000005,0.5454855702512077,285
22192,8020.990000000002,0.5463229268208827,286
21035,7999.85,0.5471580764662398,287
22725,7981.100000000001,0.5479912686929143,288
22616,7972.760000000002,0.5488235902597584,289
21121,7913.85,0.54964976187809,290
22768,7913.2400000000025,0.5504758698150671,291
21770,7909.080000000002,0.5513015434660858,292
22909,7855.339999999991,0.5521216068941702,293
22940,7854.5,0.5529415826298976,294
22667,7840.400000000002,0.5537600863867754,295
22352,7832.919999999999,0.5545778092640933,296
21136,7815.109999999996,0.5553936728546516,297
23238,7759.960000000004,0.5562037790243906,298
22557,7732.539999999997,0.5570110226650477,299
48111,7717.030000000001,0.5578166471289703,300
21908,7701.820000000007,0.5586206837348573,301
22487,7686.430000000004,0.5594231136914894,302
22804,7680.199999999999,0.5602248932631405,303
22968,7673.079999999998,0.5610259295376703,304
23007,7656.999999999998,0.5618252871299376,305
84970S,7652.209999999999,0.5626241446669789,306
23204,7603.600000000002,0.5634179275308373,307
47566B,7597.169999999999,0.5642110391305821,308
21955,7597.020000000002,0.5650041350709775,309
22750,7540.580000000001,0.5657913389201481,310
22147,7523.290000000006,0.566576737768304,311
22585,7505.39,0.5673602679340904,312
84406B,7494.820000000001,0.5681426946377183,313
22173,7493.929999999992,0.5689250284292058,314
22367,7450.080000000002,0.569702784470867,315
21231,7440.450000000002,0.5704795351822926,316
22627,7430.180000000002,0.5712552137502582,317
21668,7424.9900000000025,0.5720303505047326,318
84836,7383.0700000000015,0.5728011109930102,319
22381,7381.490000000004,0.5735717065361403,320
22741,7320.509999999999,0.574335936031735,321
23382,7292.430000000004,0.5750972340971103,322
21169,7291.140000000005,0.5758583974920801,323
84949,7230.090000000001,0.5766131875318184,324
22631,7143.020000000006,0.5773588878411717,325
22485,7113.85,0.5781015429290326,326
22505,7079.469999999999,0.5788406088939966,327
21912,7062.700000000003,0.5795779241436906,328
22179,7054.0,0.5803143311511157,329
23083,7040.480000000001,0.581049326729176,330
22553,7038.069999999998,0.5817840707136881,331
23320,7034.589999999998,0.5825184514012928,332
22663,7031.8300000000045,0.5832525439568672,333
21669,7020.9900000000025,0.5839855048634538,334
23543,7019.01,0.5847182590666274,335
21259,7014.7500000000055,0.5854505685442765,336
23236,7010.840000000003,0.5861824698348826,337
21258,6995.0499999999965,0.5869127227179687,338
C2,6986.0,0.5876420308203039,339
22637,6985.180000000002,0.5883712533181952,340
23293,6975.429999999999,0.5890994579583715,341
21922,6952.3099999999995,0.5898252489708171,342
23283,6945.93,0.5905503739389323,343
21094,6933.260000000005,0.591274176213996,344
21165,6918.800000000005,0.5919964689277717,345
22333,6911.9400000000005,0.5927180454872985,346
21326,6876.82,0.5934359556711377,347
22170,6858.949999999999,0.5941520003044775,348
22294,6858.83,0.5948680324103376,349
23254,6849.159999999996,0.5955830550101358,350
22834,6830.179999999996,0.5962960961802484,351
23215,6829.84,0.5970091018558358,352
22767,6825.300000000001,0.5977216335751125,353
21257,6820.97,0.5984337132611682,354
22109,6814.260000000002,0.5991450924523245,355
23103,6813.159999999998,0.5998563568082514,356
22946,6809.420000000001,0.6005672307243984,357
22634,6809.300000000002,0.6012780921130658,358
23541,6807.410000000003,0.60198875619393,359
22839,6802.270000000002,0.6026988836810859,360
22620,6776.560000000004,0.6034063271557437,361
22840,6769.640000000003,0.6041130482124131,362
23297,6749.329999999989,0.604817648993165,363
21787,6743.6500000000015,0.6055216568065508,364
21672,6738.350000000002,0.606225111322922,365
22950,6719.349999999994,0.6069265823216946,366
23229,6698.820000000001,0.607625910077504,367
23480,6658.540000000002,0.6083210327760045,368
84988,6653.850000000004,0.6090156658588448,369
85014A,6648.970000000001,0.6097097894908492,370
23109,6639.329999999999,0.6104029067486615,371
23008,6634.86,0.6110955573578598,372
75049L,6623.78,0.6117870512631111,373
22943,6619.669999999997,0.612478116102187,374
21888,6610.790000000001,0.6131682539077749,375
23247,6597.389999999998,0.6138569928114772,376
20718,6570.049999999999,0.6145428775377507,377
22668,6553.419999999997,0.615227026164147,378
21533,6553.320000000001,0.6159111643509771,379
22580,6545.139999999998,0.6165944485812831,380
84992,6493.190000000004,0.6172723094568917,381
22508,6462.13,0.6179469278032047,382
23553,6457.150000000001,0.6186210262591156,383
23311,6449.950000000006,0.6192943730662522,384
22141,6440.689999999995,0.6199667531695487,385
84030E,6440.19,0.6206390810750136,386
23571,6436.610000000003,0.6213110352440047,387
21122,6434.79,0.6219827994128889,388
23134,6431.110000000001,0.622654179405733,389
23188,6427.9699999999975,0.6233252315961949,390
22991,6422.890000000005,0.6239957534566883,391
20676,6413.560000000002,0.6246653013056451,392
84970L,6401.370000000003,0.6253335765714689,393
22655,6394.5,0.6260011346390872,394
22895,6332.250000000001,0.6266621940766784,395
23307,6331.189999999995,0.6273231428548667,396
21380,6313.4100000000035,0.6279822354781652,397
21935,6296.959999999999,0.628639610792806,398
23169,6291.990000000003,0.6292964672610012,399
22979,6284.420000000004,0.6299525334540267,400
20969,6256.860000000001,0.6306057225025776,401
23172,6206.609999999997,0.6312536656690584,402
22784,6204.689999999998,0.631901408395866,403
22303,6182.399999999996,0.6325468241433434,404
23192,6137.34,0.633187535822242,405
21154,6094.76,0.6338238023338062,406
21975,6081.850000000002,0.6344587210973599,407
47591D,6056.35,0.6350909777715049,408
21670,6045.04,0.6357220537307005,409
47556B,6045.0,0.6363531255140695,410
21156,6017.000000000002,0.636981274218872,411
22174,6013.43,0.6376090502311573,412
22151,6010.329999999998,0.638236502616887,413
23312,5964.149999999998,0.6388591340108953,414
22783,5961.25,0.6394814626574807,415
23296,5954.299999999997,0.6401030657542076,416
23052,5941.090000000003,0.6407232897842251,417
21871,5940.269999999999,0.6413434282097987,418
21535,5930.809999999994,0.6419625790523996,419
21673,5927.799999999999,0.6425814156640547,420
23526,5926.2000000000035,0.6432000852426488,421
23118,5922.18,0.6438183351506773,422
22584,5916.359999999998,0.6444359774759466,423
22150,5903.940000000004,0.6450523232070804,424
21671,5863.7300000000005,0.6456644711886015,425
17003,5863.590000000001,0.6462766045547296,426
48129,5850.6900000000005,0.6468873912168039,427
22366,5840.83,0.6474971485376402,428
22971,5811.639999999997,0.6481038585490708,429
21877,5808.009999999999,0.6487101896042445,430
22751,5805.22,0.6493162293955181,431
22740,5793.619999999999,0.6499210581971001,432
23154,5780.480000000003,0.650524515239669,433
22365,5746.38,0.6511244123901266,434
82001S,5724.679999999999,0.6517220441546951,435
62018,5716.85,0.6523188585012216,436
22779,5696.35,0.6529135327366549,437
22635,5695.230000000001,0.6535080900489455,438
22826,5692.5,0.6541023623610759,439
22646,5653.869999999999,0.6546926018687411,440
21242,5645.629999999997,0.6552819811561426,441
22907,5637.700000000005,0.6558705325859356,442
22595,5627.579999999998,0.6564580275316183,443
23205,5587.830000000001,0.6570413727496932,444
22466,5571.89,0.6576230539008985,445
23531,5559.109999999997,0.6582034008755295,446
21558,5557.869999999998,0.6587836183995384,447
22207,5555.589999999998,0.6593635979014353,448
22488,5517.579999999996,0.6599396093241782,449
23133,5517.150000000001,0.6605155758567861,450
22088,5511.849999999997,0.6610909890923795,451
22837,5504.9299999999985,0.6616656799099844,452
23583,5497.3300000000045,0.6622395773205497,453
23177,5483.039999999999,0.6628119829170896,454
23126,5477.589999999999,0.6633838195572657,455
22904,5473.160000000003,0.6639551937246543,456
22297,5468.660000000003,0.6645260981115589,457
22964,5451.690000000001,0.665095230904061,458
22418,5439.250000000002,0.6656630650145142,459
23485,5436.519999999998,0.6662306141248072,460
22798,5431.499999999998,0.6667976391688715,461
23135,5416.18,0.6673630648713773,462
22429,5409.429999999999,0.6679277859031572,463
23158,5393.190000000004,0.6684908115493686,464
22349,5340.27,0.6690483125770893,465
22464,5332.519999999997,0.6696050045384211,466
21172,5327.030000000005,0.6701611233675626,467
22845,5315.180000000004,0.6707160051080965,468
22796,5283.3,0.6712675587148911,469
22296,5272.469999999997,0.6718179817166544,470
22998,5240.559999999998,0.6723650734528085,471
22772,5207.950000000001,0.6729087608463895,472
23132,5196.1,0.6734512111513627,473
22898,5174.3200000000015,0.673991387718794,474
22623,5163.01,0.6745303835712757,475
22120,5157.540000000002,0.6750688083794804,476
21164,5144.180000000002,0.675605838461626,477
23162,5143.690000000001,0.676142817389897,478
22665,5132.930000000004,0.676678673020833,479
23263,5125.940000000001,0.6772137989260842,480
21844,5112.040000000003,0.6777474737316184,481
22302,5106.239999999997,0.6782805430423066,482
21756,5077.660000000001,0.6788106287249437,483
23295,5067.639999999999,0.6793396683630366,484
21098,5051.849999999999,0.6798670595936094,485
22848,5048.95,0.6803941480767592,486
23234,5042.209999999997,0.6809205329331399,487
23397,5037.950000000003,0.6814464730639959,488
22371,5035.789999999999,0.6819721877002195,489
21428,5031.629999999999,0.6824974680504846,490
21907,5004.080000000004,0.6830198723002318,491
22827,5000.0,0.6835418506156734,492
22271,4998.5000000000055,0.6840636723376204,493
23310,4997.279999999995,0.6845853666968585,494
23165,4993.159999999997,0.6851066309459648,495
23494,4991.059999999998,0.6856276759641784,496
23198,4975.600000000005,0.6861471070254407,497
23314,4975.460000000001,0.6866665234713102,498
22301,4972.429999999999,0.6871856235983205,499
23556,4962.01,0.6877036359225214,500
22957,4951.599999999995,0.6882205614878696,501
21932,4946.630000000004,0.6887369682067722,502
23570,4944.370000000001,0.6892531389914763,503
22780,4938.09,0.6897686541714162,504
84212,4934.87,0.690283833197321,505
22142,4934.590000000002,0.69079898299244,506
21933,4929.580000000004,0.691313609765287,507
22110,4909.590000000003,0.6918261496688289,508
22748,4861.93,0.6923337140750679,509
21086,4861.9,0.6928412753494372,510
23503,4861.800000000001,0.69334882618424,511
21937,4854.6,0.6938556253702688,512
21033,4852.020000000002,0.6943621552154866,513
21390,4848.13,0.6948682789615751,514
22781,4846.3099999999995,0.6953742127075567,515
23010,4845.700000000001,0.6958800827721838,516
23554,4830.530000000001,0.696384369154602,517
22849,4827.380000000001,0.6968883266906813,518
22689,4822.250000000002,0.6973917486770091,519
23555,4818.07,0.6978947342894651,520
21124,4806.8,0.6983965433627982,521
22549,4799.829999999999,0.6988976247983595,522
23351,4775.77,0.6993961944742668,523
21876,4775.609999999999,0.6998947474468682,524
23389,4772.239999999998,0.7003929486060848,525
22636,4769.86,0.7008909013036234,526
20677,4743.59,0.7013861115270926,527
23569,4742.41,0.7018811985636794,528
23558,4741.37,0.7023761770287765,529
84050,4739.080000000006,0.7028709164278052,530
22243,4735.139999999999,0.7033652445079213,531
23157,4726.1,0.7038586288512431,532
23159,4719.760000000004,0.7043513513260609,533
23286,4705.969999999999,0.7048426341846846,534
23184,4700.150000000001,0.7053333094605493,535
22645,4697.279999999999,0.7058236851208609,536
23241,4694.510000000004,0.7063137716051857,537
22082,4683.329999999998,0.7068026909459972,538
82552,4680.630000000003,0.7072913284185184,539
37449,4680.540000000001,0.7077799564954299,540
22721,4678.710000000001,0.708268393528278,541
22745,4651.290000000001,0.708753968032044,542
21539,4649.800000000001,0.7092393869862722,543
22813,4640.78,0.7097238642916195,544
47599A,4636.9,0.7102079365417938,545
22295,4623.869999999998,0.7106906485164781,546
23176,4596.33,0.7111704854346009,547
22775,4586.87,0.7116493347697509,548
23285,4570.71,0.7121264970709854,549
22606,4552.110000000002,0.7126017176128865,550
21833,4543.729999999999,0.7130760633191309,551
22504,4542.07,0.7135502357285746,552
22417,4541.240000000002,0.7140243214896179,553
82551,4537.690000000003,0.7144980366460573,554
20979,4529.9800000000005,0.7149709469119342,555
22628,4521.910000000001,0.71544301470481,556
23168,4494.310000000001,0.7159122011773845,557
23309,4478.799999999998,0.7163797684732245,558
23530,4465.9699999999975,0.7168459963727072,559
21934,4463.779999999999,0.7173119956456874,560
23275,4462.56,0.7177778675559587,561
22089,4460.380000000005,0.7182435118836847,562
84987,4452.3200000000015,0.7187083147823662,563
23288,4429.0599999999995,0.7191706894379242,564
23404,4418.21,0.7196319314005377,565
23163,4400.820000000002,0.7200913579225702,566
22938,4371.630000000001,0.720547737135197,567
21906,4356.0599999999995,0.7210024909073496,568
22626,4350.860000000001,0.7214567018220541,569
16014,4335.76,0.721909336362246,570
23349,4325.100000000002,0.7223608580446693,571
22899,4318.030000000002,0.7228116416497546,572
84692,4316.459999999999,0.723262261353649,573
20975,4309.82,0.7237121878703404,574
15056P,4308.62,0.7241619891122361,575
21892,4305.91,0.7246115074418847,576
21498,4301.42,0.7250605570350062,577
22327,4292.450000000001,0.7255086701990298,578
23050,4278.300000000001,0.7259553061644206,579
23112,4274.7300000000005,0.7264015694372943,580
22723,4274.669999999999,0.7268478264464281,581
20970,4224.630000000001,0.727288859496581,582
23166,4221.280000000001,0.7277295428212625,583
22661,4221.160000000002,0.7281702136184645,584
23237,4209.190000000001,0.7286096347995793,585
23089,4192.079999999998,0.7290472697708986,586
23012,4177.359999999999,0.7294833680380574,587
22550,4164.89,0.7299181644912973,588
20974,4164.080000000001,0.7303528763840502,589
23144,4161.310000000003,0.7307872991008163,590
22694,4150.92,0.731220637146643,591
22801,4144.250000000001,0.7316532788733967,592
72760B,4140.74,0.7320855541713731,593
20682,4125.83,0.7325162729300129,594
21874,4122.219999999999,0.7329466148203089,595
23306,4113.230000000004,0.7333760181935938,596
22596,4112.2,0.7338053140393457,597
23167,4110.8200000000015,0.7342344658190825,598
23009,4082.5199999999995,0.7346606632015539,599
22061,4078.9600000000005,0.7350864889354646,600
22489,4072.130000000002,0.7355116016469965,601
23255,4064.0200000000013,0.7359358677097008,602
23340,4053.879999999999,0.7363590752003812,603
23193,4052.2799999999997,0.7367821156580009,604
21116,4051.7900000000004,0.7372051049617456,605
21704,4035.420000000002,0.7376263853084856,606
22896,4017.859999999998,0.7380458324673816,607
22219,4015.880000000001,0.7384650729228649,608
22841,4006.3700000000003,0.7388833205755921,609
72351B,4005.750000000002,0.7393015035030082,610
23194,4003.12,0.7397194118698304,611
23081,3997.0000000000005,0.7401366813351945,612
23129,3995.349999999999,0.7405537785477144,613
22577,3992.8900000000035,0.7409706189469032,614
22431,3987.0100000000048,0.741386845499593,615
20675,3969.37,0.741801230512786,616
22274,3953.480000000001,0.7422139566788925,617
22649,3952.5300000000007,0.742626583669119,618
23130,3951.6299999999987,0.7430391167032488,619
22131,3950.2400000000007,0.743451504627407,620
23486,3945.8200000000006,0.7438634311227341,621
22951,3944.550000000001,0.7442752250355693,622
23557,3930.27,0.7446855281783354,623
21041,3900.780000000001,0.7450927526929971,624
22148,3899.900000000004,0.7454998853394754,625
22117,3896.4499999999994,0.745906657820916,626
21716,3893.3200000000015,0.7463131035439311,627
23552,3883.9900000000007,0.7467185752554096,628
22222,3880.2000000000007,0.7471236513073249,629
23049,3872.09,0.7475278807104127,630
23110,3865.4300000000003,0.7479314148383842,631
22942,3864.6900000000005,0.7483348717135652,632
84792,3864.2799999999997,0.7487382857865241,633
21749,3860.2899999999986,0.7491412833207874,634
85049A,3832.3600000000006,0.7495413650841807,635
22350,3819.5700000000006,0.749940111627043,636
37370,3817.01,0.7503385909170078,637
23253,3816.96,0.7507370649871895,638
23131,3815.23,0.751135358452874,639
21243,3813.6399999999994,0.751533485929454,640
21110,3808.9500000000007,0.7519311237903744,641
23032,3800.879999999999,0.7523279191782936,642
22980,3790.909999999998,0.7527236737414518,643
85049E,3772.3600000000015,0.7531174917650597,644
22578,3765.190000000003,0.7535105612717633,645
21244,3763.9699999999993,0.753903503415758,646
23299,3754.1300000000006,0.7542954183064278,647
23542,3751.460000000001,0.7546870544606771,648
21746,3748.1800000000003,0.7550783481971515,649
